id,x,y,cate
5043,-17.51561165,-3.038290024,3
5044,-5.661734104,-24.97041321,3
5045,27.10776711,21.56827164,1
5046,-46.41576004,4.123195648,1
5047,2.890289783,-25.41147232,0
5048,-19.67328262,-5.652554512,3
5049,37.5933342,-4.773441792,5
5050,-5.721487522,-25.55479813,3
5051,-9.136378288,14.7351532,1
5052,-7.355036736,22.2643013,1
5053,-8.803001404,-44.08695221,4
5054,38.4450264,-7.134074688,5
5055,10.47539902,42.64700699,2
5056,-16.90958214,39.09092331,1
5057,-37.75954056,-3.135313988,3
5058,-14.86047554,23.25570297,1
5059,-18.14870453,39.473526,7
5060,-29.18893433,0.96417886,1
5061,-24.92626572,23.59409332,2
5062,6.585191727,-24.82225418,6
5063,38.57398987,-4.292434216,5
5064,-25.29400635,14.52462196,1
5065,-25.74455643,-2.097885847,3
5066,41.30221176,-19.57722473,5
5067,-26.98307991,-12.09372139,3
5068,-3.045810938,-17.90403366,3
5069,-32.34911346,3.525075197,1
5070,-24.19579887,24.6540966,2
5071,-4.262885571,-43.96042633,4
5072,-4.280303478,42.25817871,6
5073,-37.96994019,4.40767622,0
5074,6.464356422,-20.16355515,6
5075,13.7847023,14.24696732,7
5076,-0.926328659,-22.96623421,6
5077,9.693286896,-7.751186371,1
5078,48.50762939,18.95821953,7
5079,-25.20389366,-29.13130569,3
5080,-3.477610826,-16.65510368,3
5081,9.866965294,-19.99738503,6
5082,16.13603401,25.7977829,1
5083,33.28293228,21.97021866,1
5084,-17.54844284,-10.15828609,3
5085,10.95946312,-14.94690514,1
5086,23.34587097,32.96510315,1
5087,-11.05027866,20.97084618,1
5088,-32.29445267,27.14730453,2
5089,-18.93310356,24.26762009,2
5090,-36.80940628,-19.98446274,4
5091,-26.16977692,-34.66788101,4
5092,26.39723015,-28.7204628,6
5093,37.19610596,-16.33845901,5
5094,27.33262444,16.30094147,1
5095,25.27185249,1.70527792,1
5096,40.91771317,-6.663783073,5
5097,10.93068886,-16.84884644,6
5098,-24.0736351,28.00627708,2
5099,-9.290552139,15.86365318,2
5100,-8.511652946,3.422138929,1
5101,-24.94913483,27.78093529,2
5102,-33.72578812,-20.11802292,3
5103,-23.83703613,-19.2420826,3
5104,-8.001901627,51.37685394,1
5105,33.93296051,22.26671028,7
5106,-28.75404739,-0.583713353,3
5107,23.5528183,-28.30862045,7
5108,-14.63323212,11.23555088,1
5109,5.301057339,8.535260201,1
5110,-9.735080719,10.76628208,1
5111,-7.342426777,-23.88384819,3
5112,-40.52932358,12.26989269,3
5113,18.71847153,-2.738046646,5
5114,16.02581406,14.23396111,1
5115,-5.068781376,-46.71503067,4
5116,-28.16998863,-35.54952621,4
5117,8.283579826,47.28066254,0
5118,-21.89271545,24.93317604,2
5119,-28.84420776,-11.84856892,3
5120,-29.31633759,-29.09711647,4
5121,-35.7542038,-10.58688927,1
5122,-8.395719528,-35.67604446,4
5123,26.01495361,-19.89844513,7
5124,8.660110474,11.71347713,1
5125,27.84058952,16.65605927,1
5126,8.134904861,22.98351288,1
5127,-10.26080513,-40.69026184,4
5128,-44.60609436,-2.916189909,5
5129,-4.893716812,5.747414112,1
5130,21.32618141,27.08347893,7
5131,27.28359604,-14.36663246,7
5132,4.885741234,4.290830612,1
5133,-24.17170525,26.27987099,2
5134,31.36665344,19.05913734,2
5135,-7.760398865,30.06987953,3
5136,18.91157532,-16.13752937,7
5137,22.56370354,-17.98080635,7
5138,-35.02023315,15.540411,3
5139,-22.13002586,45.36214066,2
5140,6.118923664,14.34791565,1
5141,-5.136816502,24.11350441,1
5142,34.30455017,2.035044193,5
5143,-21.97191811,-4.247389793,3
5144,-24.28649521,24.79821014,2
5145,-28.62699509,28.37013817,2
5146,21.41099739,2.243886709,1
5147,4.210082531,6.754491806,1
5148,5.049724579,10.25003242,1
5149,1.057572007,17.36149597,1
5150,-11.28908539,15.84272575,1
5151,-5.608870029,-34.66874695,3
5152,29.29078102,35.17106247,7
5153,12.0383234,-31.39636993,6
5154,-34.06869888,-29.21320915,4
5155,-6.204977036,5.251190662,1
5156,-3.272531271,-25.94386292,3
5157,17.0007267,23.99982643,1
5158,0.535913825,12.14418888,1
5159,-7.523575306,14.63790989,1
5160,-29.50980759,-41.8425827,0
5161,26.52978706,13.37728024,1
5162,10.11201191,6.816707134,1
5163,-14.10346031,35.20145416,1
5164,-10.23903465,34.65954208,0
5165,-16.92345619,-32.12560654,4
5166,-18.97937965,-8.934697151,3
5167,-33.25696182,-0.193230167,3
5168,12.58591938,13.15054703,1
5169,23.61715889,2.347707033,5
5170,2.821518183,-0.733962476,1
5171,-2.038663864,11.84255791,1
5172,0.076595522,21.13050652,1
5173,-30.00084114,-34.74570084,4
5174,-1.023075223,-15.9513979,3
5175,-22.85019684,-14.99242115,3
5176,-6.492797852,-3.168379545,1
5177,5.124975204,9.915613174,1
5178,17.99713898,-32.28940964,6
5179,20.27781868,-26.18887329,7
5180,9.177007675,38.08478928,1
5181,-6.555720329,6.971992493,1
5182,15.67928505,0.299528062,1
5183,27.61823845,-0.214178801,5
5184,6.636556149,-13.58044434,1
5185,35.30515289,-5.15258503,5
5186,-17.64839935,-22.34146309,3
5187,31.26597023,-20.66613007,7
5188,-24.39839172,13.95550728,1
5189,1.133003116,46.60374451,5
5190,35.38628006,-19.83305359,7
5191,49.68454742,9.623616219,7
5192,-22.48094368,-4.835042953,3
5193,-31.05505753,-24.76475143,3
5194,13.65286636,-27.68586731,6
5195,14.04425716,-13.03785229,6
5196,19.94331551,5.058220387,1
5197,-13.04767036,-4.143774986,3
5198,22.21138573,1.285265803,1
5199,-39.73916626,-2.80948472,2
5200,-30.74699593,1.156210184,3
5201,-5.336734295,-43.17512894,7
5202,-19.37556648,-7.158197403,3
5203,20.87350464,24.05501175,1
5204,-28.32572556,-10.77903175,2
5205,13.87672138,-27.35361099,6
5206,25.14273453,-15.32083607,7
5207,5.174777508,-48.66169357,3
5208,-1.525468111,9.895820618,1
5209,-3.426249981,-34.86576843,3
5210,-41.9024086,-15.46835232,3
5211,36.9524231,-25.05729675,5
5212,-22.31351662,-24.10915184,3
5213,9.887917519,35.96715164,1
5214,-12.99905586,2.383161783,3
5215,-16.41976166,-3.285755634,3
5216,13.30201149,12.57309723,1
5217,-5.318837643,28.60282707,2
5218,35.6932106,37.06953049,7
5219,-26.82739067,12.51975536,2
5220,-13.70176125,-2.029572248,3
5221,23.46132851,30.87799644,2
5222,20.69802666,-1.914577723,1
5223,-7.728549004,-16.23327637,3
5224,-24.00250816,31.42439461,2
5225,41.66711426,-9.852498055,5
5226,0.518244386,9.675125122,1
5227,15.59362602,-5.281592369,7
5228,-23.18981361,32.60501099,2
5229,40.12125397,-1.2302953,5
5230,2.833336115,7.667874813,1
5231,-46.60786819,4.24411869,1
5232,-5.305634975,-23.07578659,3
5233,-20.32073593,46.4290657,1
5234,-40.17562103,-16.35118675,0
5235,34.83711624,-5.69806242,5
5236,30.3901329,33.83654785,3
5237,-13.7807312,-36.57879257,4
5238,-7.246840954,-37.75593567,3
5239,2.490360737,-46.06439209,7
5240,38.58737183,-7.561191082,5
5241,21.26638794,20.9322319,1
5242,-6.820365906,-26.8293705,3
5243,-5.735180855,12.98083591,1
5244,23.29088402,26.38080788,1
5245,30.77242088,3.130816221,5
5246,4.020792484,10.11576557,1
5247,32.35149384,2.658614874,5
5248,27.07667542,15.47601223,1
5249,37.16609573,-13.47792625,5
5250,-10.60062981,29.52007675,0
5251,-17.14605522,-41.77075958,4
5252,16.90531158,19.91465569,2
5253,25.84292793,-2.46114397,5
5254,-18.63280487,-37.21587753,5
5255,-30.51949501,-33.72125244,4
5256,-7.956438065,-21.73966789,3
5257,4.747494698,-19.30607224,6
5258,16.72639847,-31.00300598,6
5259,26.70512199,-12.98643208,7
5260,-27.1666317,-35.7948761,4
5261,16.00559044,-5.537932396,1
5262,16.56569481,34.02624893,0
5263,17.87896156,-3.597099066,7
5264,29.9865303,12.47931862,3
5265,-13.78519154,13.97486973,2
5266,38.28871918,-4.19447422,5
5267,-11.68351555,-31.22636223,3
5268,23.60334206,-17.42945099,3
5269,-30.213974,-32.87823486,3
5270,26.90503502,-11.39867115,7
5271,-21.3112793,3.403017044,1
5272,5.969057083,15.08747196,1
5273,-4.93220377,34.00098038,2
5274,-5.169641018,26.49593353,1
5275,23.65893173,-25.58064461,6
5276,18.91685867,3.548972607,1
5277,26.83225822,27.36529541,7
5278,10.34471035,-9.756952286,1
5279,11.72156429,2.70720005,7
5280,33.29845047,-20.78853798,5
5281,41.43205261,10.0786314,1
5282,-22.72076797,-11.68304634,3
5283,47.26797485,17.31150818,7
5284,-28.72716141,-12.00410271,3
5285,-18.57933426,-17.36438942,3
5286,38.62410355,28.32010841,2
5287,36.22528839,-15.01906681,5
5288,-15.28569794,-29.24129677,3
5289,-33.0436554,18.71728325,2
5290,38.63591766,37.32872009,7
5291,-3.757178068,-19.11486626,3
5292,35.93037033,35.85326385,7
5293,-27.0629673,25.21205521,2
5294,-34.89934158,-3.824227571,3
5295,-9.075991631,-43.31209564,4
5296,22.6148777,12.09154892,6
5297,18.60621071,-14.10792732,7
5298,41.07727051,14.33209229,7
5299,-18.39471054,-21.38012123,3
5300,13.73772144,-28.74188042,6
5301,3.33853507,11.79487419,1
5302,-4.130632401,-34.11681747,3
5303,9.785591125,0.413822502,3
5304,22.64339447,-0.276217073,1
5305,0.001011524,11.52468491,1
5306,-8.278693199,-17.47221375,3
5307,-35.80969238,18.07332611,2
5308,1.243750453,-9.230874062,5
5309,22.23557663,5.821214199,2
5310,25.08412552,-0.458079815,5
5311,14.25935459,39.08137512,1
5312,23.80016327,-17.75520897,7
5313,14.1798439,35.12075424,0
5314,-24.56425858,-5.338859081,3
5315,-10.73470688,32.16937256,0
5316,23.56075287,26.98190689,2
5317,-18.39836502,16.05972481,1
5318,-35.98800278,1.560874581,1
5319,-25.90656281,21.04993057,2
5320,19.75619888,-20.00457573,7
5321,29.59610748,0.336242914,5
5322,22.35982132,-5.158799171,1
5323,29.50927734,-14.7596941,7
5324,-22.38418198,1.967700958,3
5325,-45.44252396,-1.778898478,3
5326,16.48744774,-6.635127544,5
5327,2.861458302,-28.0143261,3
5328,-19.13805389,-48.3591156,7
5329,12.31554508,-22.59324455,1
5330,41.18325424,17.44619179,2
5331,-27.18166161,27.30641747,2
5332,29.60206604,34.03157806,3
5333,9.609963417,41.54192734,2
5334,48.42718124,14.1848793,7
5335,-29.63899231,27.82972145,2
5336,14.84596062,-27.82369232,6
5337,4.726427078,-0.854155123,1
5338,-15.76618767,11.68252468,1
5339,21.82476616,29.85604286,1
5340,-5.578261852,14.04598618,1
5341,22.77177238,10.59837532,2
5342,-6.008628368,-8.765798569,3
5343,-5.093031406,-37.93640518,7
5344,-5.826499462,31.2539959,0
5345,-2.367132664,-1.560269356,1
5346,-35.99594879,1.564785361,1
5347,-28.06047821,-37.27885056,4
5348,10.35904598,-23.94157791,6
5349,-5.152458668,13.1165657,1
5350,38.17166901,37.50912094,7
5351,11.77477074,-17.67642212,1
5352,-9.856511116,5.024646282,1
5353,-6.396077156,6.483102798,1
5354,-5.998548985,-38.0859108,7
5355,-9.127957344,1.282326818,1
5356,-4.822512627,-46.44445419,7
5357,-11.2422905,-11.17740631,3
5358,1.528398991,7.826378822,1
5359,-4.577751637,12.58651257,1
5360,-11.73671627,-19.14213181,6
5361,8.306384087,9.638104439,1
5362,-1.40098393,16.65399742,1
5363,41.09476089,-21.91370773,5
5364,24.04310799,43.98331451,0
5365,26.07197952,36.13168335,7
5366,-25.8427372,14.23586655,1
5367,18.8716507,-11.14846325,7
5368,-2.386753559,-16.86985016,5
5369,2.397755384,13.69153786,1
5370,-12.18277454,-47.38276291,4
5371,29.7837162,-0.193716094,5
5372,5.654975891,36.89621735,1
5373,-20.70655441,-43.80037308,4
5374,-21.90213203,25.26578522,2
5375,26.51078415,-16.42228317,7
5376,21.83484459,-7.551101685,1
5377,0.120319352,12.25277615,1
5378,-17.82276535,-22.58988571,3
5379,-14.33448601,-34.50716782,4
5380,-12.00959778,-30.62095451,3
5381,-20.40029907,0.868084788,3
5382,8.427286148,-11.54867363,1
5383,12.82895374,-5.264350891,1
5384,20.16606712,-18.88963318,7
5385,0.58115232,37.85709763,1
5386,-5.933512211,5.895772457,1
5387,-13.20266914,12.00682831,1
5388,-40.58428574,17.25501633,1
5389,2.722024202,0.624251068,1
5390,-15.87772655,-40.65364075,4
5391,2.618230581,18.84641647,1
5392,-14.1019249,10.49813747,1
5393,41.07672501,-21.79899216,5
5394,-1.80667603,8.626395226,1
5395,38.6348381,-13.5572691,5
5396,-17.80343437,-22.6348877,3
5397,-27.54060555,32.8652153,2
5398,9.773014069,-24.05695915,6
5399,1.115998983,2.024291039,1
5400,-21.65027809,1.016615868,2
5401,15.80119228,22.97014046,2
5402,33.98425674,-17.89654732,7
5403,-20.24797821,27.71957207,2
5404,27.68470573,7.31921196,1
5405,10.73563194,40.94159698,1
5406,35.85198975,18.94138527,1
5407,33.27032089,-17.93964005,7
5408,-8.192080498,14.8203001,1
5409,-24.18245125,3.233853102,1
5410,-28.66064644,-17.84553528,4
5411,-45.02795029,3.685118914,1
5412,12.49710846,41.38078308,2
5413,-27.44377136,-15.9216814,3
5414,-5.063113213,42.40870667,6
5415,30.4169426,33.94618225,3
5416,-24.23976898,-37.8678627,4
5417,24.60209274,-14.65016174,7
5418,37.91503906,37.35977936,7
5419,14.03705215,-21.43177414,6
5420,-23.87692833,-13.2210722,3
5421,12.07478142,15.96548939,1
5422,1.938645482,3.507162333,0
5423,-14.90231705,-30.50808334,3
5424,9.747009277,-3.510409355,1
5425,-14.35684967,7.066200733,1
5426,-19.56108856,13.61640739,1
5427,-27.44628334,15.30611229,2
5428,-16.72654915,5.321777821,1
5429,22.58487511,30.71988869,3
5430,24.17606735,-0.397794008,1
5431,17.14903259,19.82880974,2
5432,-16.90821457,38.96175385,2
5433,-38.89950562,-15.66394806,3
5434,-20.1915741,23.03904152,2
5435,-16.33802986,12.63998318,1
5436,26.40636063,-28.75267982,7
5437,-11.7437191,17.0741272,1
5438,-1.341465712,-37.36119843,7
5439,-20.93974113,25.53307152,2
5440,36.75006485,-10.51729584,5
5441,-4.047125816,-38.67524338,7
5442,-17.32427597,-1.175033331,3
5443,-47.48682404,5.214461803,3
5444,-20.56813622,1.742783189,2
5445,7.131035328,49.96436691,5
5446,-33.93344879,27.33887863,2
5447,19.70763588,8.034733772,5
5448,-0.61626476,40.13733292,5
5449,-13.50597382,15.34925461,1
5450,22.12820244,-9.419238091,7
5451,3.657624722,-34.86245346,3
5452,28.09366798,-11.38536453,7
5453,-42.32184601,17.71037674,2
5454,1.578179121,31.40301895,1
5455,-36.01266861,26.35170364,0
5456,22.21483421,-21.73304367,2
5457,34.84715271,-7.2614398,5
5458,-37.06281662,17.21696281,2
5459,-26.11061287,0.298053861,3
5460,-7.535383701,-29.11334419,3
5461,24.36326599,16.69503021,1
5462,-5.96066618,0.322593153,1
5463,-29.6315937,-18.06367683,4
5464,39.77640533,-15.60365963,5
5465,-2.410759687,-1.459928513,1
5466,25.31568336,10.11580467,5
5467,-30.76948357,-16.59039879,3
5468,-30.03506088,-4.712496281,0
5469,26.1598835,34.17153168,3
5470,25.62849617,-21.81251717,7
5471,-33.27619553,-20.67224693,4
5472,-26.1137867,3.710009098,2
5473,-14.15435791,-31.39846802,7
5474,-4.078538895,9.578613281,1
5475,11.62982941,2.693413496,7
5476,-12.26489925,31.04568672,0
5477,7.057307243,3.774953604,1
5478,-7.72364521,-6.576231956,3
5479,-25.21138763,-8.982208252,3
5480,-11.72559643,1.088755727,3
5481,-5.469085217,-3.410108805,7
5482,-11.11428642,-39.3403511,4
5483,-24.41725349,26.1615963,2
5484,24.95417213,-8.480364799,5
5485,17.24268341,24.28598213,1
5486,-8.832684517,-37.77568054,7
5487,2.795137882,-12.84298801,1
5488,10.91898632,39.65104294,1
5489,8.125038147,-0.109566659,1
5490,2.190232992,25.71264839,1
5491,17.96007729,41.20903397,3
5492,-15.49946785,-26.66030884,3
5493,-19.77340126,33.010952,2
5494,29.80070686,8.412492752,1
5495,46.54584122,13.07422161,7
5496,-9.235009193,-5.912621975,3
5497,-31.17309761,-34.44411469,4
5498,-12.04256439,15.39959145,1
5499,-19.66393089,-11.02821064,3
5500,29.75316048,8.273218155,5
5501,-26.18481636,15.79849148,2
5502,-2.183703661,25.85487175,1
5503,-24.19479752,10.53870106,1
5504,-1.391054034,11.82313251,1
5505,23.80175781,-11.12540722,7
5506,7.688860893,-20.17990875,6
5507,-5.113768578,6.19936657,1
5508,-17.86102486,1.137574315,3
5509,-11.26170826,-15.9298954,3
5510,11.23134327,37.96853256,1
5511,-30.6183548,-39.20755005,4
5512,-45.94868851,3.162064075,2
5513,-18.67573738,26.17578316,2
5514,-28.63158989,11.4223671,3
5515,-17.18090057,38.09191132,2
5516,-8.611629486,-22.6697197,3
5517,-20.86728096,-21.12382889,3
5518,5.481338024,-11.41602802,1
5519,17.16444778,24.31470299,1
5520,4.985591888,11.12564468,1
5521,30.7498703,34.14369965,1
5522,-4.808208942,42.35506058,6
5523,34.43618011,-4.788794041,5
5524,2.896313906,12.20375729,1
5525,10.46656895,-6.2738204,3
5526,-30.19500732,12.36599445,1
5527,-4.530511379,-17.6808567,6
5528,0.684969783,46.61758041,5
5529,19.00553131,30.96708107,1
5530,29.73704338,33.82847214,3
5531,-16.4317131,-5.873977661,3
5532,-1.899021387,38.80093765,1
5533,41.33104706,-2.75319171,5
5534,31.46671486,30.06324387,7
5535,9.692605972,39.49047089,1
5536,-15.40217209,10.09844685,1
5537,8.518177986,29.33957672,6
5538,50.29446793,-4.996776104,5
5539,-31.71156693,26.23536301,2
5540,2.268445253,-29.067976,6
5541,14.08589458,-8.404119492,1
5542,11.19172287,-4.854366779,1
5543,-1.551895857,-21.96928596,3
5544,12.62014103,17.1796627,1
5545,-27.1219101,12.66117668,1
5546,-31.49556732,24.18027496,2
5547,8.78063488,-21.60991287,6
5548,-2.909261465,-11.2287674,3
5549,-12.3018589,47.30715179,2
5550,-18.97753525,-9.670186996,3
5551,-25.44296455,34.10015488,2
5552,-4.760030746,33.7730484,2
5553,-12.289814,-9.001513481,3
5554,-26.30744171,13.84651852,1
5555,-28.94365311,23.01166725,2
5556,-2.499828577,-0.307556212,1
5557,-29.56637001,10.44446373,1
5558,-13.53005314,-27.8695488,3
5559,-9.320427895,20.51420975,1
5560,24.90541649,-16.14655876,7
5561,21.47496414,1.760493994,1
5562,22.96291733,27.83426094,1
5563,-20.43280983,-14.43597794,3
5564,-35.30638504,-21.98914337,4
5565,-21.7909565,-23.52881241,3
5566,27.61100006,33.75538254,1
5567,-13.64291096,4.638845921,1
5568,-17.03826714,-23.11652756,4
5569,-20.79752731,-5.941925526,3
5570,41.64746094,18.23763466,1
5571,8.731900215,2.143649578,7
5572,32.35336685,-13.15658665,5
5573,-25.8696785,-10.06540012,4
5574,-26.25843048,40.14714432,1
5575,-22.94906425,0.198411644,3
5576,38.83638382,36.00495911,7
5577,-6.520050526,6.026248932,1
5578,-16.95712662,-6.497523785,3
5579,38.2949791,35.19305801,7
5580,-8.296969414,21.74001694,1
5581,-25.1028862,-18.35907173,3
5582,-8.068329811,7.984194756,1
5583,-11.06416416,-24.75416183,3
5584,41.36473846,-19.17662048,5
5585,-5.534646511,12.07959175,1
5586,25.27880287,-17.48622894,7
5587,-17.86742973,-22.74598312,3
5588,18.72182083,-15.50993538,7
5589,-38.41102219,-28.2299614,3
5590,-27.5460186,11.93370342,3
5591,25.79718971,8.238351822,5
5592,0.105525449,5.354001522,1
5593,38.33200455,-15.0399065,5
5594,2.981288671,-29.6386795,6
5595,-30.60588837,27.21314812,2
5596,-8.181459427,-13.50211525,3
5597,27.76173401,-6.851317883,5
5598,-30.82261848,24.31377602,2
5599,33.88926315,-13.24259949,5
5600,-12.25186253,29.8723526,1
5601,36.51229477,-17.80536842,7
5602,31.06265068,1.974568963,5
5603,13.65475273,7.994336128,1
5604,17.07713127,-9.813075066,7
5605,-27.50943756,25.26579094,2
5606,3.700541973,9.8589468,1
5607,-10.69226456,11.73308659,1
5608,-3.082417011,-23.23929214,3
5609,14.85065079,39.36422729,3
5610,-26.5986557,-41.1631012,4
5611,-14.89490986,-7.051172733,3
5612,35.46686554,34.65011215,1
5613,-21.31859589,4.896447182,3
5614,21.06408119,-17.57970428,7
5615,33.87752151,13.91904545,7
5616,5.568370819,37.05749512,1
5617,25.77478218,20.36361313,1
5618,18.23094177,5.207935333,1
5619,24.59885979,-8.821471214,3
5620,-28.69478416,14.97878456,3
5621,10.24515724,-16.44586372,6
5622,38.79318237,10.43550205,1
5623,2.729477882,0.727622807,1
5624,27.54183006,27.30735588,7
5625,24.33727646,3.068119287,5
5626,15.36567116,21.39543724,1
5627,-26.68818092,-35.95123672,4
5628,25.17529488,36.76766586,2
5629,-5.037305355,-4.142933369,2
5630,-12.41833115,-15.08224201,3
5631,31.99430084,3.781629324,5
5632,6.809289455,-10.12699413,1
5633,-2.614481449,28.31185341,1
5634,-15.6159811,-7.801343918,3
5635,18.39483452,26.18048096,6
5636,1.783168674,-20.40020561,3
5637,10.37553787,18.18977547,1
5638,17.03883934,-1.065816641,1
5639,-10.93789864,32.40653229,0
5640,-37.82236099,5.55842495,0
5641,0.36945495,-19.68488121,6
5642,18.83660507,25.66426659,1
5643,20.74432945,35.49630737,1
5644,38.14486694,45.59433365,0
5645,35.69800186,2.485992193,5
5646,-4.18871069,-2.402037859,1
5647,32.16809464,16.79756927,1
5648,-34.73752975,10.62497616,3
5649,-1.927204967,39.55383682,1
5650,-3.730488539,-10.57909966,5
5651,9.104438782,41.46764755,1
5652,1.50371027,47.60648346,5
5653,-26.31545448,-40.67380524,4
5654,40.85727692,-7.27773428,5
5655,5.617520332,30.7659111,1
5656,-23.53481674,-23.05386925,3
5657,-7.227991581,-39.49407578,4
5658,-26.82426834,-28.82623291,4
5659,-10.10146523,-38.86040115,4
5660,40.13202667,11.93189049,6
5661,31.39360046,-5.9405756,5
5662,-12.73784828,-28.70865631,3
5663,12.49608994,-3.893722296,7
5664,25.40562439,17.9224472,1
5665,34.11627579,-2.135672808,5
5666,41.96846008,2.826388359,1
5667,25.34308434,15.17997837,1
5668,23.57122231,14.15599442,1
5669,39.79223251,-24.39804077,7
5670,25.95898628,14.27995491,1
5671,36.04290771,-7.6380229,5
5672,26.67220306,6.236382008,1
5673,41.6091156,11.16928482,1
5674,43.59630585,8.412325859,7
5675,-15.52378464,36.48764038,1
5676,11.69537067,9.077191353,1
5677,5.244815826,37.56187057,1
5678,40.17343521,-6.174717903,5
5679,0.085498288,47.77529526,5
5680,8.695809364,20.16269302,1
5681,-11.40604973,-26.87614059,3
5682,19.02614403,7.80649519,5
5683,21.63736153,-4.745747089,1
5684,-39.45295715,18.44283676,2
5685,41.30158234,9.008751869,5
5686,36.15400696,-7.441060066,5
5687,-14.57973766,-37.04537582,3
5688,-16.67392921,-35.32955551,4
5689,-28.60836411,25.64116669,2
5690,2.299294472,36.45420456,3
5691,26.01156998,-4.093254089,5
5692,25.25613785,10.12127495,5
5693,1.049153566,18.25039482,1
5694,6.946239471,-34.05282593,6
5695,37.22849655,-9.530865669,5
5696,3.502040386,-26.89997864,3
5697,32.25777054,-14.14932251,5
5698,24.30312157,35.01114655,2
5699,21.44627762,27.07384109,1
5700,-26.66057777,-40.30988693,4
5701,10.76893139,-23.04255104,1
5702,2.963039637,-1.269738913,6
5703,13.39573097,3.383571863,1
5704,-10.48117447,-37.76735306,3
5705,-12.52624702,12.32645416,1
5706,-23.92454147,23.88614464,2
5707,-15.80008411,-20.38456917,3
5708,35.7413826,-13.8908987,5
5709,40.1048584,14.65066814,7
5710,26.31250191,-18.53794289,7
5711,13.33727551,-16.14300346,6
5712,-28.05989838,-17.13480568,3
5713,-21.78517342,6.395372868,1
5714,-14.71134281,-27.57628059,3
5715,-1.798840761,32.73526382,5
5716,41.10159302,26.85781097,1
5717,-18.48413849,-14.25458527,3
5718,-2.997839212,-10.47993755,5
5719,7.435602188,47.24897385,7
5720,-26.07369804,13.37405968,1
5721,37.37402344,20.55608368,1
5722,-22.61429024,30.57014084,2
5723,44.35559845,-6.170502186,5
5724,8.81703949,-15.31203175,6
5725,-16.03905869,3.883216143,1
5726,27.7041111,-15.54190731,7
5727,-0.094267607,49.02544022,5
5728,-23.12245941,-34.34626007,4
5729,27.38951874,3.920261621,1
5730,-27.98346901,35.287323,2
5731,-0.757116377,3.339374065,1
5732,37.71769714,-5.444715977,5
5733,-0.552175939,9.626701355,1
5734,24.06892014,-5.009466171,5
5735,-5.537793159,39.07883072,1
5736,6.857855797,-43.93799973,5
5737,6.741968155,9.722486496,1
5738,-19.05303383,9.281309128,3
5739,33.68218613,-5.759852409,5
5740,-2.360258579,15.86410236,1
5741,11.61376286,40.96928406,1
5742,14.26809025,-41.41308212,6
5743,17.6810379,39.05916977,1
5744,-16.92522049,-18.70530891,3
5745,-20.08562851,31.5201149,2
5746,42.65016556,-18.06155968,5
5747,8.771513939,-13.97701168,6
5748,-7.289894104,-44.38397598,4
5749,27.43895721,29.44042587,7
5750,-23.37898445,23.55582428,2
5751,-23.31334877,23.16737556,2
5752,-20.23007965,-41.81549072,4
5753,27.6875782,5.478805065,5
5754,12.34050465,-6.509685516,1
5755,-1.72575593,15.62794876,1
5756,24.39541435,17.25418091,1
5757,-24.27721977,16.64668465,5
5758,-7.437690735,-4.779605865,3
5759,-21.25713539,9.530334473,1
5760,-9.96043396,-1.475733757,3
5761,0.741070867,-11.05680561,5
5762,30.84752846,-15.04557323,7
5763,20.79617691,-1.90685761,5
5764,-18.69233894,-27.39325142,3
5765,48.3097496,16.88766098,7
5766,-9.340754509,1.707167268,1
5767,7.107605934,-11.28208065,1
5768,-6.004468918,16.7848568,1
5769,19.71468353,17.03032303,1
5770,4.509348869,11.77893639,1
5771,14.46522045,42.29844284,5
5772,13.68499947,-33.35678101,6
5773,-23.67486954,47.0193367,1
5774,-11.39782143,9.061814308,2
5775,20.68892097,35.40978241,1
5776,11.08997726,37.48705292,1
5777,28.37934494,-8.596938133,5
5778,19.31792068,28.29508018,0
5779,-25.47890854,37.45085526,2
5780,1.024829268,-0.531838119,1
5781,-18.61114693,-27.34952545,3
5782,37.59195709,-2.175773382,5
5783,-20.30280495,25.42082787,2
5784,-27.4517231,27.11326981,2
5785,-15.70130825,-11.01625347,3
5786,-2.202042103,-20.8842144,3
5787,13.37282181,3.090423346,5
5788,44.4096489,14.25200653,7
5789,34.32995987,33.52831268,7
5790,21.66067505,-13.10021496,7
5791,36.62589264,-10.99231911,5
5792,-26.40572739,-41.39645386,4
5793,-21.74094963,23.10210991,2
5794,-37.00886154,-14.85862732,3
5795,9.739548683,11.6252079,1
5796,4.156644344,-19.40050888,6
5797,9.38561058,39.71458435,2
5798,-10.13395023,20.07003212,1
5799,33.46561432,1.184909225,5
5800,18.31388283,-7.061389923,1
5801,-11.18647194,-33.06485748,4
5802,30.16963768,23.01756096,7
5803,-23.88591766,-15.07297516,3
5804,-15.65608883,-10.97864628,3
5805,-7.512688637,-41.46355057,4
5806,22.80786324,-3.016028166,1
5807,-6.839566231,-2.121878147,3
5808,-4.58105278,-9.924001694,3
5809,-10.92856693,-35.1065712,4
5810,-27.208395,10.5913868,3
5811,24.71368217,11.78629112,5
5812,23.99135399,-16.20436287,7
5813,-30.74826431,27.05533028,2
5814,-33.8486557,11.40688229,3
5815,-24.55601501,-17.16601181,3
5816,-15.2361908,-28.31173515,3
5817,-2.19730401,-36.01560593,7
5818,5.372982502,6.284426689,1
5819,-9.001894951,-13.50133801,3
5820,10.88170338,-31.29074478,6
5821,4.342605591,-43.24123001,5
